location_id,sensing_datetime,sensing_date,sensing_time,direction_1,direction_2,total_of_directions
3,2025-04-14T22:07:00+00:00,2025-04-15,08:07,6,2,8
4,2025-04-14T16:10:00+00:00,2025-04-15,02:10,0,1,1
3,2025-04-14T22:08:00+00:00,2025-04-15,08:08,1,7,8
4,2025-04-14T16:11:00+00:00,2025-04-15,02:11,0,1,1
3,2025-04-14T22:09:00+00:00,2025-04-15,08:09,4,3,7
4,2025-04-14T16:18:00+00:00,2025-04-15,02:18,3,0,3
3,2025-04-14T22:10:00+00:00,2025-04-15,08:10,5,3,8
4,2025-04-14T16:19:00+00:00,2025-04-15,02:19,0,1,1
4,2025-04-14T21:14:00+00:00,2025-04-15,07:14,4,0,4
6,2025-04-14T16:16:00+00:00,2025-04-15,02:16,0,1,1
4,2025-04-14T21:16:00+00:00,2025-04-15,07:16,4,4,8
6,2025-04-14T16:19:00+00:00,2025-04-15,02:19,0,3,3
4,2025-04-14T21:26:00+00:00,2025-04-15,07:26,5,7,12
6,2025-04-14T16:23:00+00:00,2025-04-15,02:23,5,1,6
4,2025-04-14T21:28:00+00:00,2025-04-15,07:28,5,3,8
6,2025-04-14T16:24:00+00:00,2025-04-15,02:24,1,0,1
4,2025-04-14T21:30:00+00:00,2025-04-15,07:30,5,2,7
28,2025-04-14T16:17:00+00:00,2025-04-15,02:17,2,0,2
4,2025-04-14T21:35:00+00:00,2025-04-15,07:35,7,4,11
28,2025-04-14T16:24:00+00:00,2025-04-15,02:24,1,0,1
4,2025-04-14T21:36:00+00:00,2025-04-15,07:36,3,8,11
29,2025-04-14T16:21:00+00:00,2025-04-15,02:21,0,1,1
4,2025-04-14T21:39:00+00:00,2025-04-15,07:39,3,2,5
29,2025-04-14T16:23:00+00:00,2025-04-15,02:23,0,1,1
4,2025-04-14T21:40:00+00:00,2025-04-15,07:40,10,11,21
31,2025-04-14T16:21:00+00:00,2025-04-15,02:21,0,1,1
4,2025-04-14T21:41:00+00:00,2025-04-15,07:41,7,5,12
31,2025-04-14T16:24:00+00:00,2025-04-15,02:24,1,0,1
4,2025-04-14T21:45:00+00:00,2025-04-15,07:45,12,6,18
41,2025-04-14T16:15:00+00:00,2025-04-15,02:15,5,0,5
4,2025-04-14T21:46:00+00:00,2025-04-15,07:46,11,6,17
41,2025-04-14T16:17:00+00:00,2025-04-15,02:17,0,3,3
4,2025-04-14T21:49:00+00:00,2025-04-15,07:49,19,6,25
41,2025-04-14T16:19:00+00:00,2025-04-15,02:19,0,1,1
4,2025-04-14T21:50:00+00:00,2025-04-15,07:50,5,5,10
41,2025-04-14T16:23:00+00:00,2025-04-15,02:23,1,0,1
4,2025-04-14T21:53:00+00:00,2025-04-15,07:53,10,4,14
47,2025-04-14T16:18:00+00:00,2025-04-15,02:18,1,0,1
4,2025-04-14T21:54:00+00:00,2025-04-15,07:54,9,11,20
47,2025-04-14T16:19:00+00:00,2025-04-15,02:19,0,4,4
4,2025-04-14T21:56:00+00:00,2025-04-15,07:56,9,7,16
47,2025-04-14T16:20:00+00:00,2025-04-15,02:20,2,0,2
4,2025-04-14T21:57:00+00:00,2025-04-15,07:57,15,5,20
54,2025-04-14T16:10:00+00:00,2025-04-15,02:10,0,1,1
4,2025-04-14T21:59:00+00:00,2025-04-15,07:59,9,10,19
59,2025-04-14T16:15:00+00:00,2025-04-15,02:15,0,1,1
4,2025-04-14T22:08:00+00:00,2025-04-15,08:08,7,6,13
61,2025-04-14T16:17:00+00:00,2025-04-15,02:17,2,0,2
4,2025-04-14T22:09:00+00:00,2025-04-15,08:09,11,5,16
66,2025-04-14T16:14:00+00:00,2025-04-15,02:14,1,2,3
5,2025-04-14T21:10:00+00:00,2025-04-15,07:10,13,34,47
77,2025-04-14T16:15:00+00:00,2025-04-15,02:15,1,0,1
5,2025-04-14T21:25:00+00:00,2025-04-15,07:25,17,20,37
84,2025-04-14T16:10:00+00:00,2025-04-15,02:10,0,2,2
5,2025-04-14T21:30:00+00:00,2025-04-15,07:30,17,40,57
84,2025-04-14T16:15:00+00:00,2025-04-15,02:15,1,5,6
5,2025-04-14T21:35:00+00:00,2025-04-15,07:35,12,31,43
84,2025-04-14T16:20:00+00:00,2025-04-15,02:20,1,0,1
5,2025-04-14T21:45:00+00:00,2025-04-15,07:45,15,51,66
108,2025-04-14T16:16:00+00:00,2025-04-15,02:16,0,1,1
5,2025-04-14T21:50:00+00:00,2025-04-15,07:50,24,48,72
131,2025-04-14T16:10:00+00:00,2025-04-15,02:10,1,0,1
5,2025-04-14T22:10:00+00:00,2025-04-15,08:10,32,46,78
135,2025-04-14T16:15:00+00:00,2025-04-15,02:15,1,0,1
6,2025-04-14T21:12:00+00:00,2025-04-15,07:12,4,11,15
135,2025-04-14T16:20:00+00:00,2025-04-15,02:20,1,1,2
6,2025-04-14T21:15:00+00:00,2025-04-15,07:15,9,9,18
162,2025-04-14T16:15:00+00:00,2025-04-15,02:15,2,1,3
6,2025-04-14T21:18:00+00:00,2025-04-15,07:18,5,12,17
2,2025-04-14T16:14:00+00:00,2025-04-15,02:14,1,0,1
6,2025-04-14T21:19:00+00:00,2025-04-15,07:19,3,8,11
9,2025-04-14T16:10:00+00:00,2025-04-15,02:10,1,0,1
6,2025-04-14T21:24:00+00:00,2025-04-15,07:24,7,17,24
12,2025-04-14T16:11:00+00:00,2025-04-15,02:11,0,1,1
6,2025-04-14T21:26:00+00:00,2025-04-15,07:26,8,2,10
19,2025-04-14T16:23:00+00:00,2025-04-15,02:23,0,1,1
6,2025-04-14T21:27:00+00:00,2025-04-15,07:27,6,4,10
20,2025-04-14T16:12:00+00:00,2025-04-15,02:12,1,2,3
6,2025-04-14T21:32:00+00:00,2025-04-15,07:32,7,22,29
23,2025-04-14T16:24:00+00:00,2025-04-15,02:24,2,0,2
6,2025-04-14T21:33:00+00:00,2025-04-15,07:33,10,16,26
24,2025-04-14T16:22:00+00:00,2025-04-15,02:22,1,0,1
6,2025-04-14T21:37:00+00:00,2025-04-15,07:37,7,9,16
27,2025-04-14T16:17:00+00:00,2025-04-15,02:17,1,0,1
6,2025-04-14T21:41:00+00:00,2025-04-15,07:41,11,8,19
35,2025-04-14T16:13:00+00:00,2025-04-15,02:13,0,2,2
6,2025-04-14T21:44:00+00:00,2025-04-15,07:44,13,24,37
49,2025-04-14T16:19:00+00:00,2025-04-15,02:19,0,2,2
6,2025-04-14T21:47:00+00:00,2025-04-15,07:47,11,30,41
49,2025-04-14T16:23:00+00:00,2025-04-15,02:23,0,1,1
6,2025-04-14T21:49:00+00:00,2025-04-15,07:49,10,16,26
56,2025-04-14T16:22:00+00:00,2025-04-15,02:22,1,0,1
6,2025-04-14T21:50:00+00:00,2025-04-15,07:50,4,34,38
62,2025-04-14T16:17:00+00:00,2025-04-15,02:17,1,1,2
6,2025-04-14T21:51:00+00:00,2025-04-15,07:51,15,24,39
63,2025-04-14T16:22:00+00:00,2025-04-15,02:22,0,1,1
6,2025-04-14T21:53:00+00:00,2025-04-15,07:53,8,10,18
67,2025-04-14T16:14:00+00:00,2025-04-15,02:14,0,2,2
6,2025-04-14T21:54:00+00:00,2025-04-15,07:54,6,23,29
72,2025-04-14T16:13:00+00:00,2025-04-15,02:13,1,0,1
6,2025-04-14T21:58:00+00:00,2025-04-15,07:58,7,15,22
72,2025-04-14T16:20:00+00:00,2025-04-15,02:20,2,0,2
6,2025-04-14T22:00:00+00:00,2025-04-15,08:00,46,36,82
79,2025-04-14T16:17:00+00:00,2025-04-15,02:17,1,0,1
6,2025-04-14T22:03:00+00:00,2025-04-15,08:03,14,46,60
117,2025-04-14T16:20:00+00:00,2025-04-15,02:20,3,0,3
6,2025-04-14T22:04:00+00:00,2025-04-15,08:04,29,32,61
141,2025-04-14T16:10:00+00:00,2025-04-15,02:10,2,2,4
6,2025-04-14T22:06:00+00:00,2025-04-15,08:06,9,39,48
3,2025-04-14T16:01:00+00:00,2025-04-15,02:01,1,0,1
8,2025-04-14T21:10:00+00:00,2025-04-15,07:10,2,2,4
3,2025-04-14T16:05:00+00:00,2025-04-15,02:05,1,1,2
8,2025-04-14T21:17:00+00:00,2025-04-15,07:17,2,4,6
4,2025-04-14T16:01:00+00:00,2025-04-15,02:01,2,1,3
8,2025-04-14T21:20:00+00:00,2025-04-15,07:20,4,1,5
4,2025-04-14T16:09:00+00:00,2025-04-15,02:09,1,0,1
8,2025-04-14T21:29:00+00:00,2025-04-15,07:29,6,0,6
6,2025-04-14T16:02:00+00:00,2025-04-15,02:02,0,1,1
8,2025-04-14T21:30:00+00:00,2025-04-15,07:30,3,1,4
6,2025-04-14T16:03:00+00:00,2025-04-15,02:03,0,1,1
8,2025-04-14T21:32:00+00:00,2025-04-15,07:32,2,3,5
6,2025-04-14T16:04:00+00:00,2025-04-15,02:04,1,2,3
8,2025-04-14T21:34:00+00:00,2025-04-15,07:34,1,3,4
21,2025-04-14T15:55:00+00:00,2025-04-15,01:55,2,0,2
8,2025-04-14T21:35:00+00:00,2025-04-15,07:35,4,2,6
21,2025-04-14T16:05:00+00:00,2025-04-15,02:05,2,0,2
8,2025-04-14T21:36:00+00:00,2025-04-15,07:36,2,5,7
31,2025-04-14T16:06:00+00:00,2025-04-15,02:06,0,1,1
8,2025-04-14T21:39:00+00:00,2025-04-15,07:39,2,2,4
36,2025-04-14T15:58:00+00:00,2025-04-15,01:58,0,2,2
8,2025-04-14T21:45:00+00:00,2025-04-15,07:45,1,2,3
41,2025-04-14T15:59:00+00:00,2025-04-15,01:59,1,0,1
8,2025-04-14T21:47:00+00:00,2025-04-15,07:47,8,3,11
45,2025-04-14T15:58:00+00:00,2025-04-15,01:58,0,1,1
8,2025-04-14T21:50:00+00:00,2025-04-15,07:50,5,3,8
45,2025-04-14T16:03:00+00:00,2025-04-15,02:03,1,0,1
8,2025-04-14T21:53:00+00:00,2025-04-15,07:53,9,2,11
47,2025-04-14T16:03:00+00:00,2025-04-15,02:03,2,0,2
8,2025-04-14T21:57:00+00:00,2025-04-15,07:57,10,0,10
47,2025-04-14T16:08:00+00:00,2025-04-15,02:08,0,1,1
8,2025-04-14T22:00:00+00:00,2025-04-15,08:00,8,0,8
59,2025-04-14T15:55:00+00:00,2025-04-15,01:55,2,2,4
8,2025-04-14T22:01:00+00:00,2025-04-15,08:01,7,3,10
59,2025-04-14T16:00:00+00:00,2025-04-15,02:00,3,3,6
8,2025-04-14T22:04:00+00:00,2025-04-15,08:04,2,3,5
59,2025-04-14T16:05:00+00:00,2025-04-15,02:05,1,0,1
8,2025-04-14T22:10:00+00:00,2025-04-15,08:10,8,2,10
61,2025-04-14T15:59:00+00:00,2025-04-15,01:59,0,1,1
14,2025-04-14T21:10:00+00:00,2025-04-15,07:10,5,4,9
61,2025-04-14T16:01:00+00:00,2025-04-15,02:01,2,0,2
14,2025-04-14T21:11:00+00:00,2025-04-15,07:11,1,6,7
61,2025-04-14T16:04:00+00:00,2025-04-15,02:04,1,0,1
14,2025-04-14T21:15:00+00:00,2025-04-15,07:15,1,3,4
61,2025-04-14T16:09:00+00:00,2025-04-15,02:09,1,0,1
14,2025-04-14T21:16:00+00:00,2025-04-15,07:16,0,1,1
66,2025-04-14T16:01:00+00:00,2025-04-15,02:01,1,0,1
14,2025-04-14T21:17:00+00:00,2025-04-15,07:17,1,3,4
66,2025-04-14T16:03:00+00:00,2025-04-15,02:03,0,2,2
14,2025-04-14T21:18:00+00:00,2025-04-15,07:18,0,4,4
66,2025-04-14T16:06:00+00:00,2025-04-15,02:06,0,2,2
14,2025-04-14T21:19:00+00:00,2025-04-15,07:19,3,4,7
84,2025-04-14T16:05:00+00:00,2025-04-15,02:05,1,5,6
14,2025-04-14T21:20:00+00:00,2025-04-15,07:20,3,1,4
132,2025-04-14T15:55:00+00:00,2025-04-15,01:55,2,5,7
14,2025-04-14T21:21:00+00:00,2025-04-15,07:21,2,3,5
135,2025-04-14T15:55:00+00:00,2025-04-15,01:55,0,1,1
14,2025-04-14T21:23:00+00:00,2025-04-15,07:23,3,2,5
143,2025-04-14T16:00:00+00:00,2025-04-15,02:00,2,1,3
14,2025-04-14T21:26:00+00:00,2025-04-15,07:26,3,2,5
162,2025-04-14T15:55:00+00:00,2025-04-15,01:55,0,1,1
14,2025-04-14T21:33:00+00:00,2025-04-15,07:33,1,1,2
165,2025-04-14T15:55:00+00:00,2025-04-15,01:55,0,1,1
14,2025-04-14T21:35:00+00:00,2025-04-15,07:35,3,9,12
165,2025-04-14T16:00:00+00:00,2025-04-15,02:00,1,0,1
14,2025-04-14T21:36:00+00:00,2025-04-15,07:36,2,6,8
2,2025-04-14T16:00:00+00:00,2025-04-15,02:00,1,0,1
14,2025-04-14T21:37:00+00:00,2025-04-15,07:37,1,6,7
2,2025-04-14T16:03:00+00:00,2025-04-15,02:03,1,0,1
14,2025-04-14T21:44:00+00:00,2025-04-15,07:44,6,2,8
17,2025-04-14T16:04:00+00:00,2025-04-15,02:04,1,1,2
14,2025-04-14T21:45:00+00:00,2025-04-15,07:45,2,6,8
20,2025-04-14T15:55:00+00:00,2025-04-15,01:55,0,1,1
14,2025-04-14T21:46:00+00:00,2025-04-15,07:46,2,16,18
20,2025-04-14T16:02:00+00:00,2025-04-15,02:02,0,2,2
14,2025-04-14T21:49:00+00:00,2025-04-15,07:49,1,7,8
20,2025-04-14T16:04:00+00:00,2025-04-15,02:04,1,0,1
14,2025-04-14T21:51:00+00:00,2025-04-15,07:51,1,9,10
24,2025-04-14T15:58:00+00:00,2025-04-15,01:58,1,0,1
14,2025-04-14T21:52:00+00:00,2025-04-15,07:52,5,5,10
25,2025-04-14T16:05:00+00:00,2025-04-15,02:05,0,1,1
14,2025-04-14T21:53:00+00:00,2025-04-15,07:53,3,14,17
30,2025-04-14T16:03:00+00:00,2025-04-15,02:03,1,0,1
14,2025-04-14T21:55:00+00:00,2025-04-15,07:55,3,4,7
49,2025-04-14T15:55:00+00:00,2025-04-15,01:55,2,2,4
14,2025-04-14T21:56:00+00:00,2025-04-15,07:56,7,1,8
49,2025-04-14T16:07:00+00:00,2025-04-15,02:07,1,0,1
14,2025-04-14T21:59:00+00:00,2025-04-15,07:59,6,9,15
49,2025-04-14T16:09:00+00:00,2025-04-15,02:09,0,3,3
14,2025-04-14T22:00:00+00:00,2025-04-15,08:00,5,4,9
51,2025-04-14T15:55:00+00:00,2025-04-15,01:55,1,0,1
14,2025-04-14T22:05:00+00:00,2025-04-15,08:05,3,5,8
51,2025-04-14T16:08:00+00:00,2025-04-15,02:08,0,1,1
14,2025-04-14T22:07:00+00:00,2025-04-15,08:07,9,7,16
52,2025-04-14T15:56:00+00:00,2025-04-15,01:56,2,0,2
14,2025-04-14T22:08:00+00:00,2025-04-15,08:08,4,7,11
52,2025-04-14T15:59:00+00:00,2025-04-15,01:59,1,0,1
21,2025-04-14T21:10:00+00:00,2025-04-15,07:10,2,1,3
56,2025-04-14T15:58:00+00:00,2025-04-15,01:58,1,0,1
21,2025-04-14T21:30:00+00:00,2025-04-15,07:30,2,2,4
56,2025-04-14T15:59:00+00:00,2025-04-15,01:59,0,1,1
21,2025-04-14T21:45:00+00:00,2025-04-15,07:45,10,5,15
56,2025-04-14T16:00:00+00:00,2025-04-15,02:00,0,2,2
21,2025-04-14T21:50:00+00:00,2025-04-15,07:50,9,2,11
58,2025-04-14T15:55:00+00:00,2025-04-15,01:55,2,0,2
21,2025-04-14T22:00:00+00:00,2025-04-15,08:00,7,4,11
58,2025-04-14T15:58:00+00:00,2025-04-15,01:58,1,0,1
21,2025-04-14T22:05:00+00:00,2025-04-15,08:05,11,5,16
62,2025-04-14T15:58:00+00:00,2025-04-15,01:58,2,2,4
28,2025-04-14T21:11:00+00:00,2025-04-15,07:11,6,1,7
62,2025-04-14T15:59:00+00:00,2025-04-15,01:59,1,0,1
28,2025-04-14T21:14:00+00:00,2025-04-15,07:14,5,1,6
62,2025-04-14T16:05:00+00:00,2025-04-15,02:05,1,0,1
28,2025-04-14T21:16:00+00:00,2025-04-15,07:16,6,3,9
63,2025-04-14T15:55:00+00:00,2025-04-15,01:55,0,1,1
28,2025-04-14T21:20:00+00:00,2025-04-15,07:20,12,7,19
63,2025-04-14T16:07:00+00:00,2025-04-15,02:07,0,2,2
28,2025-04-14T21:21:00+00:00,2025-04-15,07:21,9,5,14
86,2025-04-14T16:00:00+00:00,2025-04-15,02:00,1,0,1
28,2025-04-14T21:29:00+00:00,2025-04-15,07:29,7,2,9
109,2025-04-14T15:55:00+00:00,2025-04-15,01:55,3,2,5
28,2025-04-14T21:38:00+00:00,2025-04-15,07:38,7,2,9
109,2025-04-14T16:00:00+00:00,2025-04-15,02:00,3,0,3
28,2025-04-14T21:39:00+00:00,2025-04-15,07:39,5,3,8
117,2025-04-14T16:05:00+00:00,2025-04-15,02:05,3,0,3
28,2025-04-14T21:43:00+00:00,2025-04-15,07:43,9,0,9
141,2025-04-14T16:00:00+00:00,2025-04-15,02:00,2,6,8
28,2025-04-14T21:45:00+00:00,2025-04-15,07:45,9,3,12
28,2025-04-14T21:46:00+00:00,2025-04-15,07:46,6,1,7
28,2025-04-14T21:47:00+00:00,2025-04-15,07:47,10,3,13
28,2025-04-14T21:53:00+00:00,2025-04-15,07:53,7,0,7
28,2025-04-14T21:54:00+00:00,2025-04-15,07:54,10,7,17
28,2025-04-14T21:56:00+00:00,2025-04-15,07:56,8,7,15
28,2025-04-14T22:01:00+00:00,2025-04-15,08:01,3,3,6
28,2025-04-14T22:03:00+00:00,2025-04-15,08:03,9,5,14
29,2025-04-14T21:15:00+00:00,2025-04-15,07:15,2,1,3
181,2025-04-14T16:11:00+00:00,2025-04-15,02:11,0,2,2
29,2025-04-14T21:17:00+00:00,2025-04-15,07:17,1,1,2
181,2025-04-14T16:16:00+00:00,2025-04-15,02:16,0,2,2
29,2025-04-14T21:18:00+00:00,2025-04-15,07:18,1,1,2
181,2025-04-14T16:20:00+00:00,2025-04-15,02:20,0,2,2
29,2025-04-14T21:22:00+00:00,2025-04-15,07:22,1,1,2
29,2025-04-14T21:23:00+00:00,2025-04-15,07:23,5,7,12
29,2025-04-14T21:32:00+00:00,2025-04-15,07:32,1,0,1
29,2025-04-14T21:34:00+00:00,2025-04-15,07:34,4,1,5
29,2025-04-14T21:38:00+00:00,2025-04-15,07:38,1,4,5
29,2025-04-14T21:41:00+00:00,2025-04-15,07:41,1,1,2
29,2025-04-14T21:45:00+00:00,2025-04-15,07:45,1,2,3
29,2025-04-14T21:50:00+00:00,2025-04-15,07:50,3,3,6
29,2025-04-14T21:51:00+00:00,2025-04-15,07:51,5,1,6
29,2025-04-14T21:52:00+00:00,2025-04-15,07:52,2,1,3
181,2025-04-14T15:59:00+00:00,2025-04-15,01:59,5,0,5
29,2025-04-14T21:55:00+00:00,2025-04-15,07:55,6,2,8
181,2025-04-14T16:06:00+00:00,2025-04-15,02:06,1,0,1
29,2025-04-14T21:58:00+00:00,2025-04-15,07:58,5,1,6
29,2025-04-14T22:01:00+00:00,2025-04-15,08:01,1,4,5
29,2025-04-14T22:03:00+00:00,2025-04-15,08:03,4,0,4
29,2025-04-14T22:06:00+00:00,2025-04-15,08:06,7,3,10
29,2025-04-14T22:09:00+00:00,2025-04-15,08:09,3,2,5
3,2025-04-14T16:26:00+00:00,2025-04-15,02:26,1,0,1
31,2025-04-14T21:13:00+00:00,2025-04-15,07:13,0,1,1
4,2025-04-14T16:28:00+00:00,2025-04-15,02:28,1,0,1
31,2025-04-14T21:34:00+00:00,2025-04-15,07:34,2,0,2
4,2025-04-14T16:37:00+00:00,2025-04-15,02:37,0,1,1
31,2025-04-14T21:36:00+00:00,2025-04-15,07:36,0,3,3
6,2025-04-14T16:39:00+00:00,2025-04-15,02:39,0,3,3
31,2025-04-14T21:39:00+00:00,2025-04-15,07:39,0,1,1
21,2025-04-14T16:25:00+00:00,2025-04-15,02:25,4,0,4
31,2025-04-14T21:50:00+00:00,2025-04-15,07:50,1,0,1
29,2025-04-14T16:34:00+00:00,2025-04-15,02:34,1,0,1
31,2025-04-14T21:58:00+00:00,2025-04-15,07:58,0,1,1
37,2025-04-14T16:26:00+00:00,2025-04-15,02:26,1,0,1
31,2025-04-14T22:05:00+00:00,2025-04-15,08:05,3,0,3
40,2025-04-14T16:35:00+00:00,2025-04-15,02:35,0,1,1
36,2025-04-14T21:12:00+00:00,2025-04-15,07:12,1,0,1
40,2025-04-14T16:36:00+00:00,2025-04-15,02:36,0,1,1
36,2025-04-14T21:17:00+00:00,2025-04-15,07:17,3,1,4
41,2025-04-14T16:25:00+00:00,2025-04-15,02:25,1,0,1
36,2025-04-14T21:18:00+00:00,2025-04-15,07:18,2,0,2
41,2025-04-14T16:33:00+00:00,2025-04-15,02:33,2,0,2
36,2025-04-14T21:22:00+00:00,2025-04-15,07:22,0,2,2
45,2025-04-14T16:30:00+00:00,2025-04-15,02:30,1,1,2
36,2025-04-14T21:23:00+00:00,2025-04-15,07:23,5,1,6
47,2025-04-14T16:36:00+00:00,2025-04-15,02:36,0,3,3
36,2025-04-14T21:24:00+00:00,2025-04-15,07:24,2,1,3
47,2025-04-14T16:38:00+00:00,2025-04-15,02:38,1,0,1
36,2025-04-14T21:26:00+00:00,2025-04-15,07:26,1,0,1
47,2025-04-14T16:39:00+00:00,2025-04-15,02:39,1,0,1
36,2025-04-14T21:27:00+00:00,2025-04-15,07:27,4,1,5
54,2025-04-14T16:26:00+00:00,2025-04-15,02:26,1,0,1
36,2025-04-14T21:28:00+00:00,2025-04-15,07:28,0,2,2
54,2025-04-14T16:35:00+00:00,2025-04-15,02:35,0,1,1
36,2025-04-14T21:30:00+00:00,2025-04-15,07:30,1,2,3
59,2025-04-14T16:30:00+00:00,2025-04-15,02:30,1,2,3
36,2025-04-14T21:31:00+00:00,2025-04-15,07:31,1,2,3
59,2025-04-14T16:35:00+00:00,2025-04-15,02:35,0,1,1
36,2025-04-14T21:32:00+00:00,2025-04-15,07:32,2,1,3
66,2025-04-14T16:31:00+00:00,2025-04-15,02:31,0,2,2
36,2025-04-14T21:34:00+00:00,2025-04-15,07:34,2,4,6
66,2025-04-14T16:34:00+00:00,2025-04-15,02:34,0,1,1
36,2025-04-14T21:45:00+00:00,2025-04-15,07:45,3,1,4
77,2025-04-14T16:35:00+00:00,2025-04-15,02:35,2,0,2
36,2025-04-14T21:48:00+00:00,2025-04-15,07:48,1,1,2
84,2025-04-14T16:35:00+00:00,2025-04-15,02:35,0,1,1
36,2025-04-14T21:51:00+00:00,2025-04-15,07:51,2,1,3
107,2025-04-14T16:30:00+00:00,2025-04-15,02:30,0,1,1
36,2025-04-14T21:55:00+00:00,2025-04-15,07:55,3,1,4
108,2025-04-14T16:27:00+00:00,2025-04-15,02:27,0,1,1
36,2025-04-14T21:58:00+00:00,2025-04-15,07:58,0,3,3
131,2025-04-14T16:30:00+00:00,2025-04-15,02:30,1,1,2
36,2025-04-14T22:03:00+00:00,2025-04-15,08:03,3,2,5
132,2025-04-14T16:25:00+00:00,2025-04-15,02:25,0,3,3
36,2025-04-14T22:04:00+00:00,2025-04-15,08:04,2,5,7
133,2025-04-14T16:25:00+00:00,2025-04-15,02:25,0,2,2
36,2025-04-14T22:09:00+00:00,2025-04-15,08:09,1,3,4
133,2025-04-14T16:35:00+00:00,2025-04-15,02:35,1,0,1
37,2025-04-14T21:18:00+00:00,2025-04-15,07:18,0,1,1
143,2025-04-14T16:25:00+00:00,2025-04-15,02:25,1,0,1
37,2025-04-14T21:36:00+00:00,2025-04-15,07:36,1,0,1
162,2025-04-14T16:35:00+00:00,2025-04-15,02:35,1,1,2
37,2025-04-14T21:50:00+00:00,2025-04-15,07:50,0,1,1
10,2025-04-14T16:25:00+00:00,2025-04-15,02:25,1,0,1
37,2025-04-14T21:53:00+00:00,2025-04-15,07:53,0,1,1
17,2025-04-14T16:29:00+00:00,2025-04-15,02:29,1,0,1
37,2025-04-14T21:54:00+00:00,2025-04-15,07:54,0,1,1
20,2025-04-14T16:30:00+00:00,2025-04-15,02:30,1,2,3
37,2025-04-14T21:56:00+00:00,2025-04-15,07:56,0,1,1
30,2025-04-14T16:37:00+00:00,2025-04-15,02:37,1,0,1
37,2025-04-14T21:58:00+00:00,2025-04-15,07:58,1,2,3
30,2025-04-14T16:38:00+00:00,2025-04-15,02:38,1,0,1
37,2025-04-14T22:01:00+00:00,2025-04-15,08:01,0,1,1
49,2025-04-14T16:25:00+00:00,2025-04-15,02:25,1,0,1
37,2025-04-14T22:10:00+00:00,2025-04-15,08:10,0,1,1
49,2025-04-14T16:27:00+00:00,2025-04-15,02:27,0,4,4
39,2025-04-14T21:13:00+00:00,2025-04-15,07:13,1,0,1
49,2025-04-14T16:34:00+00:00,2025-04-15,02:34,0,4,4
39,2025-04-14T21:19:00+00:00,2025-04-15,07:19,2,1,3
49,2025-04-14T16:36:00+00:00,2025-04-15,02:36,0,1,1
39,2025-04-14T21:27:00+00:00,2025-04-15,07:27,1,1,2
52,2025-04-14T16:37:00+00:00,2025-04-15,02:37,0,1,1
39,2025-04-14T21:28:00+00:00,2025-04-15,07:28,2,0,2
56,2025-04-14T16:26:00+00:00,2025-04-15,02:26,1,0,1
39,2025-04-14T21:31:00+00:00,2025-04-15,07:31,0,1,1
56,2025-04-14T16:31:00+00:00,2025-04-15,02:31,0,1,1
39,2025-04-14T21:36:00+00:00,2025-04-15,07:36,0,1,1
58,2025-04-14T16:27:00+00:00,2025-04-15,02:27,1,0,1
39,2025-04-14T21:41:00+00:00,2025-04-15,07:41,2,2,4
58,2025-04-14T16:29:00+00:00,2025-04-15,02:29,1,0,1
39,2025-04-14T21:56:00+00:00,2025-04-15,07:56,4,2,6
58,2025-04-14T16:33:00+00:00,2025-04-15,02:33,0,2,2
39,2025-04-14T21:59:00+00:00,2025-04-15,07:59,2,0,2
58,2025-04-14T16:36:00+00:00,2025-04-15,02:36,0,1,1
39,2025-04-14T22:03:00+00:00,2025-04-15,08:03,2,3,5
62,2025-04-14T16:36:00+00:00,2025-04-15,02:36,2,0,2
39,2025-04-14T22:08:00+00:00,2025-04-15,08:08,2,1,3
79,2025-04-14T16:25:00+00:00,2025-04-15,02:25,0,4,4
39,2025-04-14T22:10:00+00:00,2025-04-15,08:10,2,5,7
79,2025-04-14T16:32:00+00:00,2025-04-15,02:32,0,2,2
40,2025-04-14T21:10:00+00:00,2025-04-15,07:10,1,2,3
79,2025-04-14T16:33:00+00:00,2025-04-15,02:33,0,3,3
40,2025-04-14T21:12:00+00:00,2025-04-15,07:12,2,5,7
40,2025-04-14T21:19:00+00:00,2025-04-15,07:19,2,2,4
40,2025-04-14T21:22:00+00:00,2025-04-15,07:22,1,0,1
40,2025-04-14T21:27:00+00:00,2025-04-15,07:27,1,1,2
40,2025-04-14T21:29:00+00:00,2025-04-15,07:29,2,2,4
40,2025-04-14T21:32:00+00:00,2025-04-15,07:32,3,1,4
40,2025-04-14T21:34:00+00:00,2025-04-15,07:34,3,1,4
40,2025-04-14T21:39:00+00:00,2025-04-15,07:39,3,2,5
40,2025-04-14T21:40:00+00:00,2025-04-15,07:40,2,2,4
40,2025-04-14T21:44:00+00:00,2025-04-15,07:44,2,4,6
181,2025-04-14T16:30:00+00:00,2025-04-15,02:30,1,0,1
40,2025-04-14T21:47:00+00:00,2025-04-15,07:47,1,1,2
40,2025-04-14T21:49:00+00:00,2025-04-15,07:49,3,1,4
40,2025-04-14T21:50:00+00:00,2025-04-15,07:50,5,4,9
40,2025-04-14T21:54:00+00:00,2025-04-15,07:54,5,3,8
40,2025-04-14T21:57:00+00:00,2025-04-15,07:57,3,1,4
40,2025-04-14T21:58:00+00:00,2025-04-15,07:58,2,2,4
40,2025-04-14T22:00:00+00:00,2025-04-15,08:00,3,5,8
